,company,title,salary,location,date
4708,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"104,374","BELLEVUE, WA",12/10/2021
4709,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"109,314","SEATTLE, WA",10/14/2020
4710,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"109,314","SEATTLE, WA",10/15/2020
4711,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"112,100","SEATTLE, WA",12/09/2019
4712,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"112,341","PALO ALTO, CA",04/09/2021
4713,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"112,341","PALO ALTO, CA",04/13/2021
4714,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"112,341","PALO ALTO, CA",04/15/2021
4715,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"112,341","PALO ALTO, CA",04/09/2021
4716,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"112,341","PALO ALTO, CA",04/13/2021
4717,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"112,341","PALO ALTO, CA",04/15/2021
4718,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"112,341","PALO ALTO, CA",04/20/2021
4719,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"112,700","SEATTLE, WA",12/10/2019
4720,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"114,200","SEATTLE, WA",05/05/2020
4721,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"114,700","SEATTLE, WA",11/23/2020
4722,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"114,700","SEATTLE, WA",01/25/2021
4723,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"114,700","SEATTLE, WA",02/03/2021
4724,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"114,899","PALO ALTO, CA",08/17/2021
4725,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"116,813","SEATTLE, WA",10/17/2020
4726,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"119,300","SEATTLE, WA",10/06/2021
4727,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"119,300","SEATTLE, WA",05/25/2021
4728,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"119,300","BELLEVUE, WA",05/25/2021
4729,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"119,300","IRVINE, CA",02/24/2021
4730,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"119,400","SEATTLE, WA",03/18/2019
4731,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"119,400","SEATTLE, WA",03/20/2019
4732,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"119,400","SEATTLE, WA",03/18/2019
4733,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"120,000","CULVER CITY, CA",04/26/2022
4734,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"120,785","SEATTLE, WA",11/15/2019
4735,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"120,785","SEATTLE, WA",05/06/2020
4736,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"120,785","SEATTLE, WA",01/31/2020
4737,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"120,785","SEATTLE, WA",02/26/2020
4738,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"120,853","NEW YORK, NY",10/16/2019
4739,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"120,900","SEATTLE, WA",01/10/2020
4740,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"121,098","SEATTLE, WA",10/14/2020
4741,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"121,200","CENTREVILLE, VA",04/06/2022
4742,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"121,500","SEATTLE, WA",12/10/2019
4743,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"121,500","CAMBRIDGE, MA",01/24/2020
4744,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"121,500","SEATTLE, WA",03/04/2020
4745,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"121,500","SEATTLE, WA",03/09/2020
4746,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"122,200","SEATTLE, WA",01/09/2020
4747,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"123,300","BELLEVUE, WA",10/22/2019
4748,AMAZON ADVERTISING LLC,DATA SCIENTIST II,"123,900","SEATTLE, WA",04/28/2021
4749,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"124,280","SEATTLE, WA",05/05/2020
4750,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"126,000","SEATTLE, WA",12/16/2020
4751,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"127,400","SEATTLE, WA",11/15/2019
4752,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"127,400","SEATTLE, WA",06/11/2018
4753,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"127,890","SEATTLE, WA",11/12/2019
4754,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"127,890","SEATTLE, WA",11/25/2019
4755,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"127,890","SEATTLE, WA",03/27/2020
4756,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"127,890","SEATTLE, WA",04/14/2020
4757,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"127,900","SEATTLE, WA",10/21/2019
4758,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"127,900","SEATTLE, WA",03/04/2020
4759,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"127,900","SEATTLE, WA",01/14/2020
4760,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"128,000","SEATTLE, WA",08/13/2021
4761,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"128,000","SEATTLE, WA",03/08/2021
4762,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"128,000","NORTH READING, MA",02/08/2022
4763,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"128,000","SEATTLE, WA",12/16/2021
4764,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"128,800","SEATTLE, WA",03/21/2022
4765,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"129,100","BELLEVUE, WA",04/18/2022
4766,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"129,100","BELLEVUE, WA",02/16/2022
4767,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"129,200","BELLEVUE, WA",12/24/2019
4768,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"129,314","SEATTLE, WA",11/25/2020
4769,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"130,000","SEATTLE, WA",03/12/2021
4770,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"130,146","SEATTLE, WA",10/11/2021
4771,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"131,000","SEATTLE, WA",11/11/2019
4772,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"131,200","NEW YORK, NY",07/12/2021
4773,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"131,200","SEATTLE, WA",11/05/2020
4774,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"131,200","SEATTLE, WA",12/30/2020
4775,AMAZON ADVERTISING LLC,DATA SCIENTIST II,"131,200","NEW YORK, NY",04/28/2021
4776,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"131,200","NEW YORK, NY",05/05/2021
4777,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"131,600","SEATTLE, WA",02/10/2022
4778,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"132,000","SEATTLE, WA",03/27/2020
4779,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"132,000","SEATTLE, WA",09/05/2018
4780,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"134,000","SEATTLE, WA",11/29/2018
4781,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"134,215","SEATTLE, WA",02/05/2020
4782,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"134,300","NORTH READING, MA",05/20/2021
4783,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"134,600","SEATTLE, WA",01/07/2021
4784,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"134,995","SEATTLE, WA",11/14/2019
4785,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"135,000","SEATTLE, WA",12/29/2020
4786,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"135,000","SEATTLE, WA",08/30/2018
4787,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"135,000","SEATTLE, WA",11/30/2018
4788,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"136,000","TEMPE, AZ",02/15/2022
4789,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"136,000","SEATTLE,, WA",03/03/2022
4790,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"136,000","IRVINE, CA",03/04/2022
4791,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"136,300","SEATTLE, WA",09/20/2021
4792,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"136,800","BELLEVUE, WA",04/28/2022
4793,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"136,900","SEATTLE, WA",06/02/2021
4794,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"137,100","SEATTLE, WA",01/12/2021
4795,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"137,200","PALO ALTO, CA",07/30/2021
4796,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"137,200","SAN FRANCISCO, CA",04/28/2021
4797,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"137,200","SUNNYVALE, CA",09/10/2021
4798,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"137,465","NEW YORK, NY",03/18/2019
4799,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"138,200","SEATTLE, WA",06/24/2021
4800,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"138,800","SEATTLE, WA",02/01/2022
4801,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"138,890","PALO ALTO, CA",09/30/2019
4802,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"139,000","BELLEVUE, WA",10/17/2019
4803,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"139,000","BELLEVUE, WA",10/28/2019
4804,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"139,900","SEATTLE, WA",03/01/2022
4805,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"140,000","ARLINGTON, VA",07/07/2021
4806,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"140,000","SEATTLE, WA",11/14/2019
4807,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"140,000","SEATTLE, WA",01/08/2021
4808,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"140,670","NEW YORK, NY",11/20/2019
4809,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"140,670","NEW YORK, NY",11/27/2019
4810,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"141,300","SEATTLE, WA",12/30/2020
4811,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"141,900","SEATTLE, WA",10/14/2020
4812,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"141,930","SEATTLE, WA",10/06/2020
4813,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"141,930","SEATTLE, WA",10/23/2020
4814,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"141,930","SEATTLE, WA",12/29/2020
4815,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"141,930","SEATTLE, WA",12/01/2020
4816,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"142,000","SEATTLE, WA",01/28/2020
4817,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"142,100","SEATTLE, WA",12/09/2021
4818,AMAZON DATA SERVICES INC,DATA SCIENTIST II,"142,900","BELLEVUE, WA",07/15/2021
4819,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"143,200","SEATTLE, WA",01/07/2022
4820,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"143,507","SEATTLE, WA",10/22/2020
4821,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"143,507","SEATTLE, WA",01/20/2021
4822,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"144,000","SUNNYVALE, CA",08/19/2021
4823,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"144,000","SEATTLE, WA",12/01/2021
4824,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"144,000","SEATTLE, WA",01/18/2022
4825,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"144,000","SEATTLE, WA",02/28/2022
4826,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"144,000","BELLEVUE, WA",03/18/2022
4827,AMAZON ADVERTISING LLC,DATA SCIENTIST II,"144,200","SEATTLE, WA",11/11/2020
4828,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"144,900","BELLEVUE, WA",06/25/2021
4829,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"144,900","NORTH READING, MA",02/01/2022
4830,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"145,000","SEATTLE, WA",11/20/2020
4831,AMAZON DATA SERVICES INC,DATA SCIENTIST II,"145,000","SEATTLE, WA",03/27/2020
4832,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"145,000","SEATTLE, WA",02/10/2020
4833,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"145,000","SEATTLE, WA",02/04/2022
4834,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"145,000","SEATTLE, WA",02/14/2022
4835,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"145,200","SEATTLE, WA",11/01/2021
4836,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"145,700","PALO ALTO, CA",02/16/2022
4837,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"145,900","SEATTLE, WA",02/08/2022
4838,AMAZON DATA SERVICES INC,DATA SCIENTIST II,"146,000","ARLINGTON, VA",02/15/2022
4839,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"147,200","CHICAGO, IL",04/29/2022
4840,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"148,000","NEW YORK CITY, NY",02/10/2022
4841,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"148,100","BELLEVUE, WA",12/13/2021
4842,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"148,300","TEMPE, AZ",02/01/2022
4843,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"149,000","SEATTLE, WA",02/05/2021
4844,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"149,815","SEATTLE, WA",11/16/2020
4845,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"149,815","SEATTLE, WA",03/25/2020
4846,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"150,000","SEATTLE, WA",10/05/2020
4847,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"150,000","SEATTLE, WA",10/07/2020
4848,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"150,000","SEATTLE, WA",10/10/2019
4849,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,000","TEMPE, AZ",11/05/2020
4850,AMAZON DEVELOPMENT CENTER US INC,DATA SCIENTIST II,"150,000","HERNDON, VA",11/01/2021
4851,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,000","SEATTLE, WA",12/11/2020
4852,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,000","SEATTLE, WA",04/27/2021
4853,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,000","SEATTLE, WA",04/10/2020
4854,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,000","SEATTLE, WA",04/24/2020
4855,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,000","SEATTLE, WA",04/28/2020
4856,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,000","AUSTIN, TX",01/18/2022
4857,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,000","AUSTIN, TX",01/19/2022
4858,AMAZON DATA SERVICES INC,DATA SCIENTIST II,"150,000","SEATTLE, WA",03/10/2021
4859,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,000","SEATTLE, WA",02/14/2020
4860,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,000","SEATTLE, WA",02/20/2020
4861,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,000","SEATTLE, WA",09/17/2021
4862,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,000","SEATTLE, WA",01/09/2020
4863,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,000","AUSTIN, TX",01/04/2022
4864,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,000","SEATTLE, WA",01/16/2020
4865,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"150,480","SEATTLE, WA",08/06/2021
4866,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"150,480","SEATTLE, WA",11/05/2021
4867,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"150,800","EAST PALO ALTO, CA",12/10/2020
4868,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"151,000","DALLAS, TX",12/24/2020
4869,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"151,000","DALLAS, TX",03/16/2022
4870,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"151,600","RALEIGH, NC",09/17/2021
4871,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"152,000","SEATTLE, WA",11/05/2021
4872,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"152,000","TEMPE, AZ",01/11/2021
4873,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"152,000","SEATTLE, WA",05/14/2021
4874,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"152,000","SEATTLE, WA",04/20/2022
4875,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"152,000","SEATTLE, WA",06/07/2021
4876,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"152,000","SEATTLE, WA",06/01/2021
4877,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"152,000","ARLINGTON, VA",02/25/2021
4878,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"152,000","BOSTON, MA",01/26/2022
4879,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"152,000","SEATTLE, WA",02/02/2022
4880,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"152,000","SEATTLE, WA",02/15/2022
4881,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"152,000","SAN DIEGO, CA",12/20/2021
4882,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"152,000","SEATTLE, WA",01/14/2020
4883,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"152,100","SAN FRANCISCO, CA",03/17/2022
4884,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"153,000","SEATTLE, WA",02/28/2020
4885,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"154,000","IRVINE, CA",07/08/2021
4886,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"154,000","SEATTLE, WA",01/06/2021
4887,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"154,000","ARLINGTON, VA",01/17/2022
4888,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"154,000","SEATTLE, WA",04/09/2021
4889,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"154,200","SEATTLE, WA",02/19/2021
4890,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"154,300","SEATTLE, WA",02/21/2022
4891,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"154,300","CAMBRIDGE, MA",12/09/2021
4892,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"155,000","BELLEVUE, WA",09/26/2019
4893,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","SEATTLE, WA",06/26/2021
4894,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","AUSTIN, TX",10/19/2020
4895,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"155,000","SEATTLE, WA",11/07/2019
4896,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"155,000","SEATTLE, WA",11/27/2019
4897,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","AUSTIN, TX",11/26/2021
4898,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","COLUMBUS, OH",11/30/2021
4899,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","SEATTLE, WA",01/15/2021
4900,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"155,000","ARLINGTON, VA",09/07/2021
4901,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","BELLEVUE, WA",04/22/2020
4902,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","BELLEVUE, WA",04/27/2020
4903,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","SEATTLE, WA",05/28/2021
4904,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","BELLEVUE, WA",01/27/2022
4905,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","BELLEVUE, WA",02/02/2022
4906,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","SEATTLE, WA",02/19/2020
4907,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"155,000","SEATTLE, WA",03/24/2021
4908,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","ARLINGTON, VA",12/13/2021
4909,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","SEATTLE, WA",12/14/2021
4910,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","BELLEVUE, WA",12/14/2021
4911,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"155,000","ARLINGTON, VA",12/17/2021
4912,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"156,000","SEATTLE, WA",12/13/2019
4913,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"156,000","EL PASO, TX",01/26/2022
4914,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"156,060","NEW YORK, NY",12/09/2020
4915,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"156,060","NEW YORK, NY",04/11/2022
4916,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"157,000","CARMEL, IN",10/12/2020
4917,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"159,000","BELLEVUE, WA",04/07/2020
4918,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"159,000","BELLEVUE, WA",04/24/2020
4919,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","SEATTLE, WA",08/05/2021
4920,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","SEATTLE, WA",10/28/2021
4921,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","ARLINGTON, VA",11/11/2021
4922,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","WEST CHESTER, OH",11/18/2021
4923,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","TEMPE, AZ",11/22/2021
4924,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"160,000","PALO ALTO, CA",12/10/2019
4925,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","SEATTLE, WA",12/03/2021
4926,AMAZON DEVELOPMENT CENTER US INC,DATA SCIENTIST II,"160,000","SEATTLE, WA",12/03/2021
4927,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","CULVER CITY, CA",03/24/2022
4928,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","SEATTLE, WA",04/29/2021
4929,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","SEATTLE, WA",04/01/2022
4930,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","SEATTLE, WA",04/05/2022
4931,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","SEATTLE, WA",04/24/2020
4932,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","ARLINGTON, VA",03/16/2021
4933,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","SEATTLE, WA",02/21/2022
4934,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","NEW YORK, NY",03/24/2021
4935,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","SEATTLE, WA",03/09/2022
4936,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"160,000","DALLAS, TX",09/09/2021
4937,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","TEMPE, AZ",12/08/2021
4938,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"160,000","SEATTLE, WA",02/05/2021
4939,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"160,000","SEATTLE, WA",08/30/2018
4940,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"160,100","NEW YORK, NY",12/23/2021
4941,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"162,000","BELLEVUE, WA",04/01/2022
4942,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"162,000","BELLEVUE, WA",04/27/2022
4943,AMAZON ADVERTISING LLC,DATA SCIENTIST II,"162,360","NEW YORK, NY",08/27/2021
4944,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"162,360","NEW YORK, NY",03/31/2022
4945,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"162,360","NEW YORK, NY",02/16/2022
4946,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"162,400","PALO ALTO, CA",01/05/2022
4947,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"162,700","SEATTLE, WA",04/18/2022
4948,AMAZONCOM SERVICES INC,DATA SCIENTIST II,"165,000","EAST PALO ALTO, CA",11/26/2019
4949,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"165,000","SAN FRANCISCO, CA",11/18/2021
4950,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"165,000","BELLEVUE, WA",04/05/2022
4951,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"166,500","SUNNYVALE, CA",08/24/2021
4952,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"167,500","NEW YORK, NY",03/30/2022
4953,AMAZON DEVELOPMENT CENTER US INC,DATA SCIENTIST II,"170,000","SEATTLE, WA",03/18/2022
4954,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"170,100","EAST PALO ALTO, CA",11/11/2020
4955,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"170,100","EAST PALO ALTO, CA",11/19/2020
4956,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"171,400","NEW YORK, NY",01/11/2022
4957,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"171,400","NEW YORK, NY",03/09/2022
4958,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"171,400","NEW YORK, NY",12/23/2021
4959,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"172,000","PITTSBURGH, PA",03/07/2022
4960,AMAZON WEB SERVICES INC,DATA SCIENTIST II,"175,000","NEW YORK, NY",10/05/2020
4961,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"175,000","SUNNYVALE, CA",10/27/2020
4962,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"175,000","SUNNYVALE, CA",02/15/2022
4963,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"175,000","SUNNYVALE, CA",02/16/2022
4964,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"175,000","ARLINGTON,, VA",03/01/2022
4965,AMAZONCOM SERVICES LLC,DATA SCIENTIST II,"175,000","NEW YORK, NY",03/04/2020
